Check/Payment Date,Dept. Descrptn,Vendor Name,Commitmt Item Name,Invoice Net Amt
12/26/2018,Aviation,A TO Z EQUIPMENT RENTALS & SALES,Motor Vehicle Parts,0.07
12/27/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Small Tools/ Equip,108.89
12/27/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Small Tools/ Equip,-0.01
12/27/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Inventories,323.34
12/27/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Inventories,2.40
12/27/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,31.50
12/27/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,0.24
12/27/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,31.50
12/27/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,0.24
12/27/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,4.95
12/27/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,0.04
12/27/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,16.59
12/27/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,0.12
12/27/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,43.90
12/27/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,0.33
12/27/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,26.81
12/27/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,0.21
12/27/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,12.59
