Check/Payment Date,Dept. Descrptn,Vendor Name,Commitmt Item Name,Invoice Net Amt
4/24/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Inventories-Offline,0.1
4/24/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Inventories-Offline,13.78
4/24/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Inventories-Offline,0.41
4/24/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Inventories-Offline,53.51
4/24/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Inventories-Offline,65.11
4/24/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Inventories-Offline,0.48
4/24/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Inventories-Offline,17.48
4/24/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Inventories-Offline,0.14
4/25/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,184.73
4/25/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,1.37
4/25/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,280.32
4/25/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,0.69
4/25/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,93.55
4/25/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,1.88
4/25/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,253.13
4/25/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,0.22
4/25/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,29.3
4/25/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,0.2
4/25/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,26.06
4/25/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,2.08
4/25/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Inventories-Offline,34.49
4/25/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Inventories-Offline,0.27
4/25/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Laboratory Supplies,37.5
4/26/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,2.24
4/26/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,0.02
4/26/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,22.32
4/26/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,0.17
4/26/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,1.12
4/26/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,150.54
4/26/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,1.12
4/26/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,150.54
4/26/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Machine/Equip Repair,0.47
4/26/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Machine/Equip Repair,63.72
4/26/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,0.62
4/26/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,0.07
4/26/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,0.01
4/26/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,5.53
4/26/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,0.03
4/26/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,8.75
4/26/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,0.89
4/26/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,0.04
4/26/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,3.74
4/26/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,1.04
4/26/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,0.01
4/27/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Motor Vehicle Repair,143.45
4/4/2018,Public Works,A-Z LOCK PRODUCTS CO INC,Motor Vehicle Repair,13.84
4/4/2018,Public Works,A-Z LOCK PRODUCTS CO INC,Motor Vehicle Repair,0.01
4/25/2018,Public Works,A-Z LOCK PRODUCTS CO INC,Motor Vehicle Repair,32.58
4/25/2018,Public Works,A-Z LOCK PRODUCTS CO INC,Motor Vehicle Repair,28.24
4/2/2018,Aviation,A&H CONTRACTING SERVICES INC,Motor Vehicle Parts,20.05
4/2/2018,Aviation,A&H CONTRACTING SERVICES INC,Motor Vehicle Parts,56.81
4/2/2018,Aviation,A&H CONTRACTING SERVICES INC,Motor Vehicle Parts,20.05
4/2/2018,Aviation,A&H CONTRACTING SERVICES INC,Motor Vehicle Parts,56.81
4/2/2018,Aviation,A&H CONTRACTING SERVICES INC,Machine/Equip Repair,56.81
4/2/2018,Aviation,A&H CONTRACTING SERVICES INC,Machine/Equip Repair,20.05
4/6/2018,Aviation,A&H CONTRACTING SERVICES INC,Machine/Equip Repair,23.48
4/6/2018,Aviation,A&H CONTRACTING SERVICES INC,Machine/Equip Repair,-1.84
4/6/2018,Aviation,A&H CONTRACTING SERVICES INC,Machine/Equip Repair,150
4/6/2018,Aviation,A&H CONTRACTING SERVICES INC,Motor Vehicle Repair,165
